<<<<<<< HEAD
﻿City,Date,Month,PM2.5,PM10,NO,NO2,Nox,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,26-11-2019,November,114.27,225.78,49.17,53.83,73.89,37.04,1.41,17.65,39.21,5.2,38.41,0.77,284,Poor
Delhi,27-11-2019,November,65.7,128.1,19.37,42.94,41.04,34.32,0.89,10.71,30.2,2.89,28.31,0.3,166,Moderate
Delhi,28-11-2019,November,31.03,58.6,10.57,32.3,27.14,30.25,0.65,8.99,28.72,1.88,20.27,0.18,106,Moderate
Delhi,29-11-2019,November,53.79,100.29,29.65,41.9,49.52,31.59,1.03,10.14,24.66,3.15,27.84,0.52,89,Satisfactory
Delhi,30-11-2019,November,96.96,159.36,34.59,45.04,56.55,36.65,1.21,9.87,23.38,4.1,30.82,0.84,175,Moderate
Delhi,01-12-2019,December,123.66,192.47,38.19,50.39,63.15,36.51,1.17,11.39,32.28,3.57,23.24,0.58,257,Poor
Delhi,02-12-2019,December,141.12,229.08,50.45,57.23,77.73,38.4,1.49,11.18,32.54,4.35,26.64,0.75,299,Poor
Delhi,03-12-2019,December,140.07,241.56,53.47,60.85,82.31,38.81,1.49,11.37,32.57,4.31,31.72,0.65,302,Very Poor
Delhi,04-12-2019,December,163.24,277.92,77.61,71.65,107.88,43.21,1.95,13.48,33.48,4.93,42.84,0.67,313,Very Poor
Delhi,05-12-2019,December,271.99,416.79,115.56,91.53,148.59,55.2,2.95,14.48,42.41,7.93,71.69,1.9,389,Very Poor
Delhi,06-12-2019,December,241.69,362.1,73.76,69.73,103.48,57.17,2.03,13.41,32.34,7.86,57.33,1.84,423,Severe
Delhi,07-12-2019,December,233.79,348.44,79.28,66.41,107.56,55.32,2.32,15.4,33.69,6.96,47.68,2.22,382,Very Poor
Delhi,08-12-2019,December,239.98,355.16,109.28,68.59,137.04,58.01,2.88,13.69,32.51,8.02,58.12,5.55,404,Severe
Delhi,09-12-2019,December,200.33,311.58,87.59,68.28,114.07,56.75,2.32,12.34,29.47,6.5,45.83,2.04,371,Very Poor
Delhi,10-12-2019,December,236.4,363.3,85.62,72.63,115.07,59.1,2.41,12.49,38.14,6.87,50.04,3.14,377,Very Poor
Delhi,11-12-2019,December,299.85,452.65,106.35,85.56,138.71,68.66,3.2,14.71,41.46,8,69.03,4.94,430,Severe
Delhi,12-12-2019,December,284.18,412.59,46.67,64.36,76.85,70.65,2.01,12.61,44.13,6.29,38.83,2.16,471,Severe
Delhi,13-12-2019,December,94.62,124.26,13.29,41.21,32.94,50.03,1.14,7.9,29.14,2.73,16.19,0.22,322,Very Poor
Delhi,14-12-2019,December,78.59,128.36,26.2,41.29,43.17,38.62,1.18,9.04,22.94,3.38,25.36,0.5,179,Moderate
Delhi,15-12-2019,December,94.67,151.57,26.19,39.9,43.01,38.46,1.15,8.5,22.96,3.22,21.24,0.31,205,Poor
Delhi,16-12-2019,December,88.05,133.11,21.68,35.06,36,39.25,1.04,7.17,22.1,2.4,12.91,0.1,202,Poor
Delhi,17-12-2019,December,93.07,140.23,27.2,32.7,40.32,46.78,1.07,7.26,24.27,2.52,14.12,0.09,178,Moderate
Delhi,18-12-2019,December,144,214.88,29.59,44.41,48.79,51.81,1.24,7.98,32.08,3.47,22.85,0.16,273,Poor
Delhi,19-12-2019,December,261.16,385.13,51.02,55.64,72.47,57.3,1.92,9.64,28.22,6.1,34.52,0.52,354,Very Poor
Delhi,20-12-2019,December,316.09,449.06,40.57,60.58,66.4,58.04,2.16,9.92,29.05,6.86,39.35,1.05,452,Severe
Delhi,21-12-2019,December,249.87,353.94,37.13,50.24,57.35,62.14,1.71,8.52,23.62,5.96,30.95,0.61,441,Severe
Delhi,22-12-2019,December,146.81,202.05,19.33,38.96,36.7,57.51,1.13,6.67,21.48,3.77,17.14,0.18,351,Very Poor
Delhi,23-12-2019,December,171.47,240.19,26.86,39.83,44.43,53.04,1.28,7,23.8,3.98,23.78,0.32,321,Very Poor
Delhi,24-12-2019,December,262.69,401.03,38.02,56.72,64.46,53.3,1.76,8.7,28.17,5.75,38.29,0.82,376,Very Poor
Delhi,25-12-2019,December,166.71,258.28,22.4,39.77,40.79,48.52,1.2,6.96,21.13,3.85,22.52,0.29,384,Very Poor
Delhi,26-12-2019,December,196.97,299.85,19.25,45.08,41.2,51.83,1.17,6.99,25.73,3.69,22.5,0.25,340,Very Poor
Delhi,27-12-2019,December,240.07,371.45,28.66,54.6,54.95,52.64,1.39,7.88,27.55,4.62,32.86,0.2,372,Very Poor
Delhi,28-12-2019,December,275.6,426.12,60.13,55.98,83.47,50.47,1.96,10.26,27.92,6.7,39.22,0.4,425,Severe
Delhi,29-12-2019,December,326.79,500.15,32.73,57.76,61.51,49.61,1.86,10.25,35.11,6.28,33,0.34,455,Severe
Delhi,30-12-2019,December,333.43,486.35,54.97,55.61,79.04,50.75,2.24,11.15,26.44,8,47.12,0.72,506,Severe
Delhi,31-12-2019,December,245.53,338.18,44.49,47.5,64.57,48.22,1.8,11.03,28.07,4.81,38.4,0.22,417,Severe
Hyderabad,01-01-2019,January,66.79,143.42,15.13,63.82,45.22,13.84,0.94,22.51,31.99,5.59,38.44,4.12,132,Moderate
Hyderabad,02-01-2019,January,71.55,153.99,19.02,67.44,50.15,14.81,1.03,13.44,33.44,3.7,21.41,3.35,133,Moderate
Hyderabad,03-01-2019,January,69.7,146.69,17.18,67.01,48.67,17.38,0.97,13.01,32.47,3.85,29.59,6.34,141,Moderate
Hyderabad,04-01-2019,January,75.25,158.34,13.81,63.58,44.19,18.99,0.88,12.51,34.39,3.3,19.38,4.87,142,Moderate
Hyderabad,05-01-2019,January,73.03,140.13,7.3,50.4,32.05,17.23,0.78,8.17,40.43,2.17,10.09,1.25,148,Moderate
Hyderabad,06-01-2019,January,77.71,153.78,6.07,40.96,26.12,18.85,0.73,6.61,46.03,2.14,8.52,0.97,149,Moderate
Hyderabad,07-01-2019,January,76.5,157.71,11.3,49.16,34.49,17.3,0.76,9.93,40.13,3.22,20.89,4.08,155,Moderate
Hyderabad,08-01-2019,January,73.78,165.61,14.97,62.35,44.33,20.56,0.92,15.09,27.73,4.47,39.4,14.59,151,Moderate
Hyderabad,09-01-2019,January,74.7,164.93,18.53,71.55,51.58,18.51,0.94,24.2,28.57,6.74,51.33,16.8,146,Moderate
Hyderabad,10-01-2019,January,75.43,161.34,9.06,64,40.41,19.24,0.82,15.91,34.38,4.14,26.42,6.54,146,Moderate
Hyderabad,11-01-2019,January,75.77,143.85,3.95,47.6,27.71,20.95,0.74,6.42,39.24,2.5,14.29,1.66,153,Moderate
Hyderabad,12-01-2019,January,78.62,146,3.45,39.74,23.07,21.51,0.68,5.24,40.02,2.27,9.16,1.25,154,Moderate
Hyderabad,13-01-2019,January,72.03,120.93,3.27,37.2,22.02,19.45,0.62,4.84,40,1.79,7.86,0.74,154,Moderate
Hyderabad,14-01-2019,January,74.37,132.9,3.09,39.21,23.01,19.81,0.66,5.55,37.84,2.17,8.85,0.99,146,Moderate
Hyderabad,15-01-2019,January,75.13,145.13,3.24,42.04,24.66,23.37,0.75,10.91,35.6,3.68,26.28,4.9,147,Moderate
Hyderabad,16-01-2019,January,75.55,150.46,4.44,44.72,27.09,22.12,0.74,13.59,35.82,3.4,23.92,2.85,152,Moderate
Hyderabad,17-01-2019,January,73.51,156.89,7.91,57.06,35.9,22.61,0.83,9.96,30.21,3.69,34.31,6.64,150,Moderate
Hyderabad,18-01-2019,January,75.34,154.77,5.36,53.23,31.9,23.79,0.78,9.28,30.69,3.26,25.86,5.06,148,Moderate
Hyderabad,19-01-2019,January,78.12,159.37,4.02,51.49,30.41,22.85,0.72,11.05,31.88,3.2,23.24,2.45,153,Moderate
Hyderabad,20-01-2019,January,70,148.16,6.89,58.07,36.2,20.39,0.76,11.84,29.49,3.67,32.62,10.7,155,Moderate
Hyderabad,21-01-2019,January,66.4,129.97,4.63,46.24,28.09,19.07,0.68,6.44,33.19,2.46,12.2,1.3,132,Moderate
Hyderabad,22-01-2019,January,47.29,93.9,5.79,33.37,21.82,15.8,0.46,5.3,32.82,1.24,6.16,0.75,105,Moderate
Hyderabad,23-01-2019,January,60.93,106.81,2.98,37.74,22.14,18.07,0.53,4.71,33.93,1.64,9.02,0.84,105,Moderate
Hyderabad,24-01-2019,January,59.22,112.52,4.03,40.03,23.4,18.59,0.58,5.47,29.43,1.58,7.54,0.91,112,Moderate
Hyderabad,25-01-2019,January,36.51,80.89,2.97,29.33,17.72,16.06,0.46,4.8,26.51,1.01,3.99,0.51,96,Satisfactory
Hyderabad,26-01-2019,January,36.21,62.98,3.29,28.89,17.8,16.55,0.52,6.04,23.49,1.96,10.58,0.75,73,Satisfactory
Hyderabad,27-01-2019,January,51.29,74.22,6.08,32.05,21.7,21.41,0.55,9.21,13.14,3.67,27.18,0.92,72,Satisfactory
Hyderabad,28-01-2019,January,71.62,104.9,5.27,38.41,24.51,17.74,0.62,10.45,18.86,4.28,35.42,1.06,124,Moderate
Hyderabad,29-01-2019,January,64.42,114.66,5.12,39.62,24.96,17.1,0.54,12.83,29.15,4.02,35.12,0.87,136,Moderate
Hyderabad,30-01-2019,January,55.6,118.88,4.74,49.58,29.88,15.05,0.57,16.51,33.69,3.79,32.83,1.78,108,Moderate
Hyderabad,31-01-2019,January,63.8,121.95,5.22,51.35,31.26,17.81,0.66,9.26,29.69,2.71,17.9,7.33,114,Moderate
Hyderabad,01-02-2019,February,66.44,115.34,3.97,45.36,27.13,17.81,0.64,5.43,34.07,2.09,11.14,1.66,131,Moderate
Hyderabad,02-02-2019,February,62.22,117.17,3.93,47.27,28.11,16.59,0.64,6.77,29.72,2.03,13.09,1.43,118,Moderate
Hyderabad,03-02-2019,February,60.26,107.15,3.47,41.85,24.88,17.74,0.59,5.07,34.63,1.89,10.08,1.4,120,Moderate
Hyderabad,04-02-2019,February,63.75,115.35,3.44,42.48,25,18.18,0.64,5.28,38.6,1.94,7.39,2.79,110,Moderate
Hyderabad,05-02-2019,February,63.26,120.36,3.35,45.85,26.85,16.95,0.67,7.07,38.11,2.34,11.62,1.41,115,Moderate
Hyderabad,06-02-2019,February,68.06,130.57,4.64,45.84,27.64,17.45,0.71,6.27,34.76,1.91,12.52,1.36,130,Moderate
Hyderabad,07-02-2019,February,58.46,110.45,2.62,35.49,20.66,16.3,0.54,6.17,40.27,1.18,5.4,0.53,120,Moderate
Hyderabad,08-02-2019,February,58.24,133.58,8.67,48.41,32.58,14.22,0.64,10.22,29.95,2.11,18.41,10.15,114,Moderate
Hyderabad,09-02-2019,February,55.67,157.47,7.5,43.21,28.81,15.07,0.59,13.22,35.28,3.19,31.91,19,128,Moderate
Hyderabad,10-02-2019,February,58.82,162.47,3.61,39.43,22.94,17.78,0.54,28.83,34.46,2.59,26.09,1.17,130,Moderate
Hyderabad,11-02-2019,February,58.64,119.01,2.34,35.55,20.66,19.22,0.57,7.38,32.49,1.76,11.69,0.82,118,Moderate
Hyderabad,12-02-2019,February,64.14,119.19,3.96,46.13,27.17,15.79,0.63,5.18,30.71,1.79,7.94,1.05,122,Moderate
Hyderabad,13-02-2019,February,64.94,137.41,3.93,56.54,33.09,13.74,0.65,6,29.39,2.02,10.03,1.62,130,Moderate
Hyderabad,14-02-2019,February,62.79,128.51,5.08,47.79,29.37,16.03,0.68,4.32,35.52,1.79,8.47,0.98,127,Moderate
Hyderabad,15-02-2019,February,38.84,86.91,3.95,38.74,23.07,13.93,0.54,3.41,28.5,0.94,4.27,0.39,102,Moderate
Hyderabad,16-02-2019,February,48.34,103.18,8.06,46.78,30.37,18.61,0.64,8,28.7,2.12,19.35,6.88,91,Satisfactory
Hyderabad,17-02-2019,February,45.12,94.43,4.42,44.87,27.3,18.23,0.55,6.81,26.53,2.15,18.63,6.75,101,Moderate
Hyderabad,18-02-2019,February,65.14,136.33,10.09,51.92,34.94,19.36,0.73,9.02,34.67,3.47,28.29,3.58,109,Moderate
Hyderabad,19-02-2019,February,55.8,113.45,4,38.85,23.75,14.51,0.56,5.59,31.04,1.73,11.39,1.13,123,Moderate
Hyderabad,20-02-2019,February,35.07,79.95,4.53,31.3,19.71,12.87,0.47,3.81,22.5,0.86,4.36,0.53,87,Satisfactory
Hyderabad,21-02-2019,February,39.32,89.56,4.07,35.72,22.13,12.13,0.54,4.09,27.44,1.09,6.5,0.66,82,Satisfactory
Hyderabad,22-02-2019,February,44.63,107.69,4.93,43.43,26.97,14.51,0.64,5.25,29.65,1.31,6.53,1.03,94,Satisfactory
Hyderabad,23-02-2019,February,57.13,133.36,4.92,51.31,31.15,17.74,0.71,6.7,32.58,2,16.22,2.49,115,Moderate
Hyderabad,24-02-2019,February,46.64,104.32,4.04,39.75,24.27,12.82,0.57,5.81,33.16,1.54,11.14,5.77,114,Moderate
Hyderabad,25-02-2019,February,49.41,119.44,2.39,37.02,21.5,14.39,0.52,11.5,35.68,1.88,15.46,3.05,100,Satisfactory
Hyderabad,26-02-2019,February,54.83,136.81,5.65,46.58,28.73,16.45,0.58,11.07,28.01,4.61,31.48,6.78,117,Moderate
Hyderabad,27-02-2019,February,57.06,126.1,5.27,44.72,27.78,19.6,0.62,11.17,25.47,3.11,31.11,16.59,111,Moderate
Hyderabad,28-02-2019,February,50.34,127.96,3.77,37.89,23.07,14.67,0.52,9.8,29.24,2.25,24.56,5.3,112,Moderate
Hyderabad,01-03-2019,March,55.59,129.12,5.27,45.3,27.68,14.27,0.6,9.83,26.37,1.95,16.23,4.16,120,Moderate
Hyderabad,02-03-2019,March,33.05,72.5,4.5,30.47,18.95,12.6,0.44,3.78,23.5,1.44,5.96,0.6,85,Satisfactory
Hyderabad,03-03-2019,March,35.27,68.92,3.83,28.79,17.94,10.72,0.5,4.01,25.1,1.11,6.54,0.44,68,Satisfactory
Hyderabad,04-03-2019,March,40.97,95.61,3.81,34.92,21.47,12.87,0.6,8.92,33.65,1.62,13.82,2.04,80,Satisfactory
Hyderabad,05-03-2019,March,59.27,160.94,4.66,42.82,26.36,13.75,0.64,14.57,26.83,3.46,36.86,16.9,117,Moderate
Hyderabad,06-03-2019,March,62.5,160.54,6.31,51.51,32.23,20.35,0.74,20.09,32.22,4.28,45.07,16.55,136,Moderate
Hyderabad,07-03-2019,March,66.8,166.23,9.08,57.64,37.6,23.55,0.88,23.3,36.21,6.73,58.97,15.98,143,Moderate
Hyderabad,08-03-2019,March,66.34,154.68,4.56,45.68,27.4,19.37,0.67,13.99,32.16,3.23,28.93,6.32,143,Moderate
Hyderabad,09-03-2019,March,49.68,118.38,5.08,39.57,24.61,15.47,0.62,5.59,26.07,1.54,11.43,1.71,122,Moderate
Hyderabad,10-03-2019,March,45.2,108.68,5.39,32.1,21.43,14.75,0.44,4.96,26.28,0.92,5.87,0.62,102,Moderate
Hyderabad,11-03-2019,March,36.59,95.23,5.19,29.5,19.8,12.63,0.41,4.82,26.75,0.9,5.38,0.61,92,Satisfactory
Hyderabad,12-03-2019,March,40.84,105.87,4.43,30.23,19.1,12.65,0.41,5.24,29,1.15,8.04,1.89,97,Satisfactory
Hyderabad,13-03-2019,March,41.23,112.41,3.02,30.87,18.66,10.46,0.5,5.42,35.6,1.14,7.24,0.95,101,Moderate
Hyderabad,14-03-2019,March,41.63,110.33,3.87,34.6,20.9,10.64,0.44,7.95,32.13,1.28,9.19,7.52,101,Moderate
Hyderabad,15-03-2019,March,48.94,121.89,4.66,35.69,22.04,14.58,0.57,9.87,32.17,1.41,9.95,4.2,104,Moderate
Hyderabad,16-03-2019,March,39.06,110,3.66,31.2,18.97,12.57,0.71,5.68,33.27,1.73,6.18,0.67,101,Moderate
Hyderabad,17-03-2019,March,37.73,95.18,3.61,31.16,19.29,14.01,0.54,4.56,25.92,0.97,6.08,0.42,97,Satisfactory
Hyderabad,18-03-2019,March,39.82,102.44,3.39,36.09,21.62,14.37,0.57,7.62,30.19,1.4,11.28,0.91,93,Satisfactory
Hyderabad,19-03-2019,March,30.77,74.26,3.75,29.56,18.12,13.61,0.58,4.31,26.68,0.91,5.9,0.55,85,Satisfactory
Hyderabad,20-03-2019,March,41.63,94.54,7.42,30.7,21.63,15.75,0.58,4.37,27.83,1.1,6,0.47,86,Satisfactory
Hyderabad,21-03-2019,March,41.06,90.51,2.57,26.62,16.05,18.76,0.66,5.08,31.53,0.87,5.35,0.35,95,Satisfactory
Hyderabad,22-03-2019,March,36.35,86.97,2.47,28.41,16.94,14.34,0.59,7.76,30.83,1.3,11.6,3.13,87,Satisfactory
Hyderabad,23-03-2019,March,43.36,111.13,3.68,37.47,22.74,13.78,0.73,6.14,31.37,1.74,15.13,1.45,101,Moderate
Hyderabad,24-03-2019,March,50.52,118.89,3.99,36.62,22.14,14.17,0.69,7.32,34.52,1.83,14.78,1.22,111,Moderate
Hyderabad,25-03-2019,March,50.06,117.86,4.11,38.91,23.8,13.23,0.71,7.35,34.56,1.8,9.53,1.31,107,Moderate
Hyderabad,26-03-2019,March,51.5,123.44,5.91,40.1,25.55,14.37,0.74,7.21,31.57,2.18,15.13,2.13,113,Moderate
Hyderabad,27-03-2019,March,48.51,115.06,4.51,36.61,22.44,15.65,0.65,6.45,34.62,1.86,12.88,2.49,107,Moderate
Hyderabad,28-03-2019,March,55.2,136.99,3.57,40.49,24.28,15.37,0.74,9.55,36.1,2.24,19.35,2.02,114,Moderate
Hyderabad,29-03-2019,March,59.8,146.25,5.28,47.46,28.9,17.95,0.79,10.09,37.07,2.41,18.76,2.01,127,Moderate
Hyderabad,30-03-2019,March,59.21,140.7,3.97,37.75,22.57,16.4,0.81,7.18,41.34,1.83,11.34,1.41,132,Moderate
Hyderabad,31-03-2019,March,48.49,137.92,2.93,34.71,20.48,19.61,0.71,5.63,38.94,1.39,8.01,2.78,124,Moderate
Hyderabad,01-04-2019,April,37.8,115.93,5.39,36.39,22.71,15.9,0.56,7.18,36.69,3.26,13.07,4.72,106,Moderate
Hyderabad,02-04-2019,April,43.82,119.4,4.29,35.96,22.45,16.27,0.59,6.48,40.44,1.94,13.25,1.6,114,Moderate
Hyderabad,03-04-2019,April,45.6,116.3,4.55,34.95,22.16,16.25,0.67,5.57,36.41,1.88,11.7,0.97,106,Moderate
Hyderabad,04-04-2019,April,39.01,104.02,4.71,32.84,21.16,14.24,0.58,5.26,34.99,1.52,9.57,1.03,102,Moderate
Hyderabad,05-04-2019,April,31.28,84.24,2.63,27.38,16.5,14.06,0.46,7.11,53.76,1.15,11.96,2.32,93,Satisfactory
Hyderabad,06-04-2019,April,37.69,80.2,5.95,34.78,23.18,15.89,0.57,8.13,43.5,1.33,12.54,2.16,89,Satisfactory
Hyderabad,07-04-2019,April,33.48,79.56,3.5,25.54,16.22,14.29,0.48,5.59,41.68,0.85,7.16,0.99,78,Satisfactory
Hyderabad,08-04-2019,April,33.08,85.8,4.7,34.43,21.92,13.2,0.68,6.35,34.53,1.31,7.86,1.01,80,Satisfactory
Hyderabad,09-04-2019,April,40.63,99.2,6.5,41.49,27.11,16.04,0.75,8.36,29.18,1.51,12.75,0.88,91,Satisfactory
Hyderabad,10-04-2019,April,42.14,105.98,7.75,41.35,28.05,13.09,0.77,8.54,31.83,1.41,14.18,3.73,100,Satisfactory
Hyderabad,11-04-2019,April,31.45,73.52,3.62,29.76,18.56,12.4,0.51,8.56,32.91,4.19,10.04,0.84,87,Satisfactory
Hyderabad,12-04-2019,April,36.35,98.89,3.8,32.58,20.25,12.85,0.54,9.78,42.54,1.48,12.47,0.6,82,Satisfactory
Hyderabad,13-04-2019,April,32.69,82.36,3.97,40.08,24.09,12.16,0.63,7.85,46,2.26,15.23,1.73,91,Satisfactory
Hyderabad,14-04-2019,April,41,102.32,4.6,41.38,25.55,12.37,0.67,8.61,37.66,2.18,15.01,2.32,102,Moderate
Hyderabad,15-04-2019,April,37.57,97.74,3.48,35.15,21.37,11.56,0.54,6.78,39.51,1.52,9,1.34,95,Satisfactory
Hyderabad,16-04-2019,April,39.47,111.85,3.88,34.63,20.98,12.53,0.55,7.05,47,1.67,12.24,4.77,104,Moderate
Hyderabad,17-04-2019,April,33.26,87.34,3.07,28.9,17.74,11.91,0.5,5.59,40.01,1.02,9.89,2.03,91,Satisfactory
Hyderabad,18-04-2019,April,43.07,109.83,3.22,33.19,20.12,14.45,0.61,6.17,42.42,1.76,14.37,1.78,96,Satisfactory
Hyderabad,19-04-2019,April,30.74,67.2,2.92,30.7,18.5,12.78,0.51,2.86,42.07,1.13,8.95,0.82,94,Satisfactory
Hyderabad,20-04-2019,April,25.52,60.36,2.9,28.22,17.19,13.04,0.54,3.16,37.92,1.1,7.59,0.6,69,Satisfactory
Hyderabad,21-04-2019,April,24.77,59.67,2.78,25.56,15.12,11.97,0.5,3.73,39.44,0.75,3.95,1.29,69,Satisfactory
Hyderabad,22-04-2019,April,27.5,61.15,2.68,26.94,16.33,11.99,0.53,3.66,42.82,0.87,3.95,0.41,70,Satisfactory
Hyderabad,23-04-2019,April,34.65,83.12,6.98,38.86,26.08,14.05,0.77,6.3,45.19,1.55,8.79,1.54,96,Satisfactory
Hyderabad,24-04-2019,April,29.87,81.6,2.89,32.63,19.38,10.98,0.6,4.16,46.82,1.44,8.4,0.7,92,Satisfactory
Hyderabad,25-04-2019,April,36.16,98.68,4.14,34.65,21.2,11.81,0.65,4.87,49.41,1.69,14.14,0.87,102,Moderate
Hyderabad,26-04-2019,April,43.87,116.45,3.31,30.94,18.98,13.17,0.6,5.83,61.91,1.65,11.53,0.79,108,Moderate
Hyderabad,27-04-2019,April,51.92,134.45,4.83,37.2,23.05,15.48,0.71,6,54.12,1.8,14.25,1.71,124,Moderate
Hyderabad,28-04-2019,April,41.82,112.97,3.04,27.4,16.87,11.89,0.6,7.03,46.78,1.21,9.22,2.56,112,Moderate
Hyderabad,29-04-2019,April,39.66,98.53,3.67,26.75,16.3,12.63,0.63,6.19,48.48,1.25,5.41,0.55,103,Moderate
Hyderabad,30-04-2019,April,38.87,101.79,2.19,24.08,14.32,13.06,0.58,6.81,45.87,1.01,5.35,0.66,98,Satisfactory
Hyderabad,01-05-2019,May,36.43,111.66,2.86,24.25,15.02,15.53,0.56,5.57,40.78,0.92,4.44,0.41,96,Satisfactory
Hyderabad,02-05-2019,May,38.41,141.06,3.1,26.61,16.47,10.86,0.49,8.07,41.64,1.29,7.24,5.07,111,Moderate
Hyderabad,03-05-2019,May,36.05,146.83,1.46,23.87,13.67,16.18,0.43,9.12,47.23,1.3,4.57,2.54,119,Moderate
Hyderabad,04-05-2019,May,32.12,123.19,1.55,25.55,14.72,20.57,0.48,11.55,42.01,1,5.53,4.19,110,Moderate
Hyderabad,05-05-2019,May,36.53,126.81,3.4,32.84,20.05,27.01,0.53,12.2,36.18,2.19,10.37,6.5,106,Moderate
Hyderabad,06-05-2019,May,43.68,135.12,6.78,41.05,26.43,22.07,0.8,13.57,33.27,4.06,26.06,6.63,118,Moderate
Hyderabad,07-05-2019,May,52.95,152.18,13.86,54.4,39.49,19.48,1.08,12.38,33.49,6.25,35.39,12.32,130,Moderate
Hyderabad,08-05-2019,May,47.23,152.96,5.38,42.65,26.82,20.71,0.78,11.17,39.92,5.02,33.18,8.48,133,Moderate
Hyderabad,09-05-2019,May,46.82,139.1,7.03,40.85,27.2,21.34,0.76,11.69,35.35,4.91,33.17,11.33,132,Moderate
Hyderabad,10-05-2019,May,46.39,139.05,9.34,44.32,30.85,21.97,0.8,16.44,35.22,5.89,42.79,11.86,125,Moderate
Hyderabad,11-05-2019,May,48.29,136.64,1.98,27.81,16.23,20.92,0.72,9.88,47.78,3.01,28.16,5.02,121,Moderate
Hyderabad,12-05-2019,May,37.24,95.62,1.63,24.18,13.98,16.92,0.59,5.39,52.22,1.34,9.3,1.8,104,Moderate
Hyderabad,13-05-2019,May,41.34,108.46,2.28,26.81,15.97,16.18,0.62,6.61,52.29,1.82,13.6,5.55,109,Moderate
Hyderabad,14-05-2019,May,38.89,105.12,1.7,24.57,14.31,14.93,0.5,5.5,55.14,1.46,13.72,1.82,98,Satisfactory
Hyderabad,15-05-2019,May,42.5,110.8,2.31,28.26,16.76,14.87,0.63,5.83,45.58,1.76,13.49,3.06,110,Moderate
Hyderabad,16-05-2019,May,36.62,102.17,3.4,28.08,17.53,16.04,0.61,8.98,38.79,3.14,22.47,6.88,93,Satisfactory
Hyderabad,17-05-2019,May,43.35,123.1,2.41,25.97,15.54,15.96,0.59,7.43,42.46,2.35,23.06,6.91,109,Moderate
Hyderabad,18-05-2019,May,48.5,144.54,3.83,29.47,18.66,16.88,0.63,10.74,37.63,2.44,21.82,6.62,112,Moderate
Hyderabad,19-05-2019,May,55.84,158.9,7.38,39.35,26.81,16.8,0.84,13.51,40.31,4.49,34.93,6.16,134,Moderate
Hyderabad,20-05-2019,May,48.9,124.74,1.7,22.09,12.98,16.66,0.58,6.3,52.92,1.81,11.18,1.06,120,Moderate
Hyderabad,21-05-2019,May,43.6,114.83,2.23,20.39,12.46,13.28,0.5,5.97,53.16,4.23,7.83,0.62,111,Moderate
Hyderabad,22-05-2019,May,36.78,94.33,1.8,22.19,13.11,12.62,0.51,6.41,56.64,3.96,9.83,2.26,109,Moderate
Hyderabad,23-05-2019,May,44.73,111.01,1.73,21.49,12.57,12.13,0.53,5.38,53.87,1.07,6.1,0.39,104,Moderate
Hyderabad,24-05-2019,May,37.62,92.55,3.72,24.68,16.07,11.42,0.63,6.35,50.74,1.76,8.55,1.35,92,Satisfactory
Hyderabad,25-05-2019,May,46.56,128.82,5.68,33.57,22.03,12.5,0.68,7.62,41.11,1.99,12.41,3.25,112,Moderate
Hyderabad,26-05-2019,May,49.91,144.06,7.15,44.65,29.48,16.25,0.82,9.65,36.25,3.46,19.3,3.48,124,Moderate
Hyderabad,27-05-2019,May,41.93,124.03,3.57,32.43,19.84,19.38,0.56,7.74,38.17,1.71,13.43,1.96,114,Moderate
Hyderabad,28-05-2019,May,41.88,128.79,2.92,33.95,20.36,17.33,0.6,5.92,42.15,1.41,10.47,1.26,112,Moderate
Hyderabad,29-05-2019,May,52.22,148.7,3.2,41.52,24.53,18.68,0.79,7.43,47.71,2.68,20.27,4.26,124,Moderate
Hyderabad,30-05-2019,May,42.3,120.31,2.69,23.98,14.72,16.58,0.56,6.04,55.34,1.07,6.02,0.57,119,Moderate
Hyderabad,31-05-2019,May,39.47,107.63,1.69,24.28,14.16,12.37,0.59,4.32,48.05,1.17,6.15,0.47,105,Moderate
Hyderabad,01-06-2019,June,34.95,95.7,2.3,25.81,15.41,12.64,0.54,4.88,45.42,1.1,6.95,1.58,95,Satisfactory
Hyderabad,02-06-2019,June,44.33,127.37,3.35,30.78,19,11.35,0.66,5.89,42,1.62,12.26,1.63,111,Moderate
Hyderabad,03-06-2019,June,27.67,71.14,2.01,19.27,11.76,12.06,0.44,4.86,39.38,0.55,2.78,1.07,91,Satisfactory
Hyderabad,04-06-2019,June,24.01,54.95,1.65,23.84,13.87,12.54,0.42,4.5,49.99,0.8,4.6,2.79,75,Satisfactory
Hyderabad,05-06-2019,June,35.63,92.7,2.79,30.32,18.23,15.16,0.61,5.33,46.52,0.86,4.29,0.9,86,Satisfactory
Hyderabad,06-06-2019,June,35.67,104.77,1.72,23.98,14.13,13.39,0.43,4.84,52.02,0.9,5.41,0.38,103,Moderate
Hyderabad,07-06-2019,June,28.41,68.55,1.8,22.08,13.13,12.67,0.47,5.89,59.34,0.94,6.24,0.33,89,Satisfactory
Hyderabad,08-06-2019,June,32.08,65.33,2.93,30.99,18.87,13.21,0.69,5.04,50.4,1.44,10.11,0.71,78,Satisfactory
Hyderabad,09-06-2019,June,31.14,67.58,1.98,23.4,14.06,15.79,0.45,5.98,54.96,0.86,4.54,0.34,88,Satisfactory
